book_id,tag_id,count,tag_name
15745950,8717,2641,currently-reading
15745950,26138,1948,romance
15745950,21387,1506,new-adult
15748335,30574,14337,to-read
15748335,11557,436,favorites
15748335,26138,387,romance
15748898,30574,1235,to-read
15748898,21387,868,new-adult
15748898,11557,753,favorites
15748898,8717,427,currently-reading
15748898,26138,378,romance
15748898,7668,294,college
15748898,8055,277,contemporary
15748898,8076,164,contemporary-romance
15748898,7677,150,college-romance
15749186,30574,1018,to-read
15749186,27199,543,series
15749186,25438,363,realistic-fiction
15749186,25150,352,read-in-2014
15749186,30521,325,to-buy
15749186,10197,224,ebook
15749186,17213,203,kindle
15751404,8717,5026,currently-reading
15751404,21689,2278,non-fiction
15751404,30574,1569,to-read
15751404,21773,859,nonfiction
15751404,24526,635,psychology
15751404,5951,444,business
15752115,30574,804,to-read
15752115,13561,678,graphic-novels
15752115,7778,311,comics
15752115,3987,288,batman
15752115,13547,186,graphic-novel
15752115,9080,159,dc
15752115,8717,126,currently-reading
15752115,7746,120,comic-books
15752115,11557,92,favorites
15752757,30574,6722,to-read
15752757,11557,618,favorites
15752757,17450,522,kristen-ashley
15752757,26138,456,romance
15752757,8717,285,currently-reading
15752757,8076,262,contemporary-romance
15753740,30574,95645,to-read
15753740,8717,3979,currently-reading
15755201,30574,9281,to-read
15755201,20939,347,mystery
15755201,8717,246,currently-reading
15757434,30574,26554,to-read
15757434,11557,1130,favorites
15757434,26138,862,romance
15760001,30574,5762,to-read
15760001,21387,1101,new-adult
15760001,8055,956,contemporary
15760001,8076,930,contemporary-romance
15760001,1642,471,adult
15760001,26138,447,romance
15760001,27199,388,series
15761241,8717,278,currently-reading
15761241,26138,234,romance
15761241,21387,195,new-adult
15761241,11557,132,favorites
15761241,8076,83,contemporary-romance
15761241,8055,78,contemporary
15761241,27199,72,series
15761241,17213,67,kindle
15761241,18800,59,m-leighton
15762186,30574,8679,to-read
15762186,11743,333,fiction
15762186,8717,214,currently-reading
15762657,11557,276,favorites
15762657,30574,257,to-read
15762657,28422,164,sports
15762657,10825,161,erotica
15762657,27199,140,series
15762657,17213,133,kindle
15762657,1642,127,adult
15762657,11875,115,fighters
15762657,28445,85,sports-romance
15762657,11871,82,fighter
15762657,12598,78,friends-to-lovers
15762657,2136,69,alpha-male
15762975,30574,8659,to-read
15762975,26138,384,romance
15762975,8717,306,currently-reading
15766776,30574,10175,to-read
15766776,11305,496,fantasy
15766776,8717,332,currently-reading
15767586,30574,10909,to-read
15767586,8717,466,currently-reading
15767586,11557,423,favorites
15767586,22983,360,paranormal-romance
15767586,22973,350,paranormal
15767586,27600,329,sherrilyn-kenyon
15768191,30574,7005,to-read
15768191,11557,375,favorites
15768191,33114,230,young-adult
15768191,22973,218,paranormal
15768191,5207,217,books-i-own
15768191,11305,215,fantasy
15768409,30574,46481,to-read
15768409,11557,1646,favorites
15768536,30574,20991,to-read
15768536,22973,556,paranormal
15768536,11557,535,favorites
15769463,30574,856,to-read
15769463,11557,689,favorites
15769463,26138,370,romance
15769463,12680,268,funny
15769463,8717,245,currently-reading
15769463,8076,164,contemporary-romance
15769463,27199,139,series
15769463,8055,133,contemporary
15769463,15048,113,humor
15769463,17213,101,kindle
15771862,30574,18756,to-read
15776309,30574,89643,to-read
15776904,30574,384,to-read
15776904,14487,338,historical-fiction
15776904,20939,230,mystery
15776904,8717,203,currently-reading
15776904,11743,145,fiction
15776904,27199,86,series
15776904,14467,59,historical
15777621,30574,6728,to-read
15777621,33114,960,young-adult
15777621,8055,781,contemporary
15777621,11557,638,favorites
15777621,32989,578,ya
15777621,8717,345,currently-reading
15777621,20673,300,music
15778138,30574,16652,to-read
15778138,21387,605,new-adult
15778138,11557,596,favorites
15778138,26138,556,romance
15781725,30574,10917,to-read
15781725,14487,1093,historical-fiction
15781725,11743,605,fiction
15783307,30574,24368,to-read
15783307,11557,649,favorites
15783514,30574,52092,to-read
15783514,11743,4963,fiction
15783514,11557,4739,favorites
15783514,11305,2413,fantasy
15784909,30574,45079,to-read
15784909,11557,1713,favorites
15784909,8717,1250,currently-reading
15786110,30574,21299,to-read
15786110,13561,1039,graphic-novels
15786110,13547,630,graphic-novel
15786792,30574,2197,to-read
15786792,14487,784,historical-fiction
15786792,11743,284,fiction
15786792,8717,211,currently-reading
15786792,12452,140,france
15786792,14467,117,historical
15790837,30574,9814,to-read
15790837,15048,435,humor
15790837,21689,397,non-fiction
15790842,30574,18733,to-read
15790842,11743,776,fiction
15790842,14487,756,historical-fiction
15790873,30574,59828,to-read
15790883,30574,35656,to-read
15790883,11305,2367,fantasy
15790883,8717,1015,currently-reading
15791154,30574,1056,to-read
15791154,8717,393,currently-reading
15791154,9022,349,david-baldacci
15791154,30358,342,thriller
15791154,11743,262,fiction
15791154,3829,172,baldacci
15791154,29076,110,suspense
15791403,30574,1671,to-read
15791403,8717,521,currently-reading
15791403,16095,261,james-patterson
15791403,20939,105,mystery
15791403,11743,86,fiction
15793068,11305,476,fantasy
15793068,30574,364,to-read
15793068,8717,95,currently-reading
15793068,33114,82,young-adult
15793068,3389,65,audiobook
15793068,32989,50,ya
15793068,3371,50,audio
15793068,11743,47,fiction
15793068,22529,44,orson-scott-card
15793068,26785,42,sci-fi-fantasy
15793074,30574,1070,to-read
15793074,8717,995,currently-reading
15793074,11743,309,fiction
15793074,14487,224,historical-fiction
15793074,16306,111,jeffrey-archer
15793074,27199,82,series
15793165,30574,909,to-read
15793165,8717,319,currently-reading
15793165,11743,129,fiction
15793165,18270,105,lisa-scottoline
15793165,20939,91,mystery
15793184,30574,21292,to-read
15793184,8717,858,currently-reading
15793186,30574,3991,to-read
15793186,11743,312,fiction
15793186,8717,268,currently-reading
15793231,30574,33600,to-read
15795628,30574,14193,to-read
15795628,26138,622,romance
15795628,14487,470,historical-fiction
15795628,11557,430,favorites
15796700,30574,131126,to-read
15796700,11743,3060,fiction
15797397,30574,4590,to-read
15797397,8717,1910,currently-reading
15797397,21689,1202,non-fiction
15797397,12175,591,food
15797397,21773,475,nonfiction
15797397,14134,375,health
15797722,30574,5405,to-read
15797938,30574,52027,to-read
15797938,11743,1669,fiction
15799151,30574,6018,to-read
15799151,21689,496,non-fiction
15799151,8717,357,currently-reading
15799151,21773,182,nonfiction
15799166,30574,5093,to-read
15799166,8717,800,currently-reading
15799166,26138,725,romance
15799166,11557,456,favorites
15799166,10825,449,erotica
15799166,4055,284,bdsm
15799166,27199,245,series
15799936,30574,29218,to-read
15801381,30574,1286,to-read
15801381,11305,412,fantasy
15801381,8717,273,currently-reading
15801381,11557,165,favorites
15801381,33114,113,young-adult
15801668,30574,45170,to-read
15801668,8717,1256,currently-reading
15801967,30574,18812,to-read
15801967,8717,722,currently-reading
15801967,5951,445,business
15802944,30574,20586,to-read
15802944,8717,1229,currently-reading
15803037,30574,6363,to-read
15803037,8717,910,currently-reading
15803037,11743,200,fiction
15803059,30574,18261,to-read
15803059,8717,2005,currently-reading
15803059,4949,548,book-club
15803141,30574,22724,to-read
15803141,8717,807,currently-reading
15803141,11743,541,fiction
15803757,30574,4580,to-read
15803757,26138,754,romance
15803757,8717,436,currently-reading
15803757,8076,229,contemporary-romance
15803757,6750,214,chick-lit
15806231,30574,1906,to-read
15806231,20939,511,mystery
15806231,8717,307,currently-reading
15806231,26138,226,romance
15806231,15954,204,j-d-robb
15806231,16258,182,jd-robb
15806231,15359,133,in-death-series
15806231,11743,119,fiction
15808287,30574,4086,to-read
15808287,14487,309,historical-fiction
15808287,8717,228,currently-reading
15808287,4949,177,book-club
15808816,30574,9986,to-read
15808816,8717,387,currently-reading
15808816,14552,297,history
15810910,30574,24111,to-read
15810910,11305,644,fantasy
15811495,30574,854,to-read
15811495,8717,535,currently-reading
15811495,20939,269,mystery
15811495,18258,185,lisa-gardner
15811495,30358,144,thriller
15811495,29076,130,suspense
15811495,11743,119,fiction
15811496,30574,734,to-read
15811496,14552,100,history
15811496,12175,74,food
15811496,11557,64,favorites
15811496,21689,63,non-fiction
15811496,8150,50,cookbooks
15811496,12255,50,foodie
15811496,22098,49,nutrition
15811520,30574,5870,to-read
15811520,21689,520,non-fiction
15811520,8717,446,currently-reading
15811520,21773,222,nonfiction
15811520,14552,190,history
15811545,30574,81249,to-read
15811545,8717,3246,currently-reading
15811568,30574,1909,to-read
15811568,20939,581,mystery
15811568,30358,335,thriller
15811568,11743,309,fiction
15811568,13974,306,harlan-coben
15811568,8717,294,currently-reading
15811568,29076,169,suspense
15811568,20994,157,mystery-thriller
15812814,30574,90791,to-read
15812814,8717,4546,currently-reading
15812814,33114,3667,young-adult
15812814,10064,3266,dystopian
15813668,30574,9214,to-read
15813668,22973,697,paranormal
15813668,31617,691,urban-fantasy
15813668,11557,602,favorites
15813668,26138,360,romance
15814872,30574,3351,to-read
15814872,21689,648,non-fiction
15814872,20047,370,military
15814872,14552,352,history
15814872,21773,216,nonfiction
15814872,8717,192,currently-reading
15814872,32130,192,war
15814872,4605,163,biography
15815333,30574,3772,to-read
15815333,8717,2586,currently-reading
15815333,11743,1604,fiction
15815333,4949,685,book-club
15815333,11557,368,favorites
15815364,30574,2485,to-read
15815364,11743,140,fiction
15815364,8717,107,currently-reading
15818107,30574,147588,to-read
15818107,8717,5321,currently-reading
15818107,14487,3481,historical-fiction
15818164,30574,5528,to-read
15818164,8717,442,currently-reading
15818164,30358,189,thriller
15818278,20939,205,mystery
15818278,11743,120,fiction
15818278,30358,87,thriller
15818278,29076,52,suspense
15818278,17213,51,kindle
15818278,20994,48,mystery-thriller
15818278,5207,31,books-i-own
15818278,18045,29,library
15818333,30574,3555,to-read
15818333,11743,392,fiction
15818333,8717,246,currently-reading
15818333,33114,133,young-adult
15818362,30574,16192,to-read
15818362,30358,519,thriller
15819028,11305,4390,fantasy
15819028,30574,3776,to-read
15819028,8717,3347,currently-reading
15819028,14487,1664,historical-fiction
15819028,11743,1518,fiction
15819028,11557,1174,favorites
15820492,30574,21427,to-read
15820748,30574,28043,to-read
15820748,33114,944,young-adult
15823426,30574,574,to-read
15823426,21689,238,non-fiction
15823426,28422,154,sports
15823426,8759,132,cycling
15823426,28420,94,sport
15823426,21773,41,nonfiction
15823461,30574,31075,to-read
15823461,8717,1143,currently-reading
15823461,11743,746,fiction
15823480,7457,13442,classics
15823480,30574,7335,to-read
15823480,11743,5054,fiction
15823480,11557,4682,favorites
15823480,7404,2073,classic
15823480,5207,1383,books-i-own
15823480,26374,1354,russian
15823480,22743,1340,owned
15823480,26138,1197,romance
15824358,30574,3062,to-read
15824358,8717,945,currently-reading
15824358,5951,153,business
15824358,21689,117,non-fiction
15827066,30574,2605,to-read
15827066,8717,1039,currently-reading
15827066,21689,716,non-fiction
15827066,19733,364,memoir
15827066,21773,262,nonfiction
15827066,25647,238,religion
15827066,4605,185,biography
15828714,26138,356,romance
15828714,11557,325,favorites
15828714,8717,247,currently-reading
15828714,1434,225,abbi-glines
15828714,27199,148,series
15828714,8055,109,contemporary
15828714,26980,67,sea-breeze
15832316,30574,12882,to-read
15832316,11557,822,favorites
15832316,26138,359,romance
15832932,30574,11262,to-read
15832932,33114,574,young-adult
15832932,8055,541,contemporary
15832932,26138,402,romance
15833693,30574,2398,to-read
15833693,21689,235,non-fiction
15833693,19733,161,memoir
15833693,21773,103,nonfiction
15833693,4605,94,biography
15833693,31254,92,true-crime
15833693,19742,91,memoirs
15835685,30574,4474,to-read
15835685,8717,248,currently-reading
15835685,33114,226,young-adult
15835685,27199,193,series
15839976,30574,191615,to-read
15839976,8717,7455,currently-reading
15839984,30574,6275,to-read
15839984,11305,3317,fantasy
15839984,33114,1957,young-adult
15839984,26138,1400,romance
15839984,32989,1070,ya
15839984,25799,884,retellings
15839984,11152,602,fairy-tales
15839984,21024,543,mythology
15842230,8717,991,currently-reading
15842230,30574,691,to-read
15842230,9022,338,david-baldacci
15842230,30358,297,thriller
15842230,20939,244,mystery
15842230,11743,229,fiction
15842230,3829,175,baldacci
15842230,9221,108,default
15842441,11557,2609,favorites
15842441,8717,1045,currently-reading
15842441,26138,1027,romance
15842441,30574,379,to-read
15842441,27199,344,series
15842441,8076,257,contemporary-romance
15842441,8055,243,contemporary
15843166,30574,6214,to-read
15843166,8717,1038,currently-reading
15843166,21773,247,nonfiction
15849910,14487,1032,historical-fiction
15849910,8717,903,currently-reading
15849910,30574,355,to-read
15849910,11743,176,fiction
15849910,14467,172,historical
15849910,23447,130,philippa-gregory
15849910,27199,99,series
15849910,5207,90,books-i-own
15851746,30574,4556,to-read
15851746,8717,234,currently-reading
15852479,30574,5217,to-read
15852479,1746,300,africa
15852479,11743,160,fiction
15852756,30574,37610,to-read
15858248,11557,3029,favorites
15858248,8717,1755,currently-reading
15858248,30574,1708,to-read
15858248,8055,1051,contemporary
15858248,8076,940,contemporary-romance
15858248,12680,754,funny
15858248,21387,675,new-adult
15858248,6750,617,chick-lit
15858248,1642,590,adult
15858248,15048,454,humor
15861491,30574,6075,to-read
15861491,8717,1024,currently-reading
15861491,11557,691,favorites
15861491,33114,632,young-adult
15861491,11305,469,fantasy
15861491,26771,414,sci-fi
15861491,26837,384,science-fiction
15902792,30574,1535,to-read
15902792,15048,183,humor
15902792,4605,163,biography
15902792,19733,148,memoir
15902792,3389,134,audiobook
15902792,21773,106,nonfiction
15937108,30574,38505,to-read
15937108,8717,1572,currently-reading
15942636,30574,19294,to-read
15942636,14487,797,historical-fiction
15944406,30574,30310,to-read
15954540,30574,5555,to-read
15954540,8717,1113,currently-reading
15954540,11305,650,fantasy
15954546,30574,2790,to-read
15954546,8717,1190,currently-reading
15954546,26138,288,romance
15981894,30574,21436,to-read
15984268,30574,5526,to-read
15984268,11743,370,fiction
15984268,33114,228,young-adult
15984268,11557,202,favorites
15985348,30574,28703,to-read
15985348,11305,1105,fantasy
15985348,31745,1016,vampires
15985348,22973,855,paranormal
15985372,30574,4248,to-read
15985372,31617,341,urban-fantasy
15985372,22973,312,paranormal
15985372,8717,301,currently-reading
15985372,31745,293,vampires
15985372,2602,216,anita-blake
15985372,11305,195,fantasy
15985372,17694,175,laurell-k-hamilton
15985373,30574,1856,to-read
15985373,11557,346,favorites
15985373,11305,259,fantasy
15985373,8717,140,currently-reading
15985373,11743,127,fiction
15985392,30574,221,to-read
15985392,30924,163,tom-clancy
15985392,11743,149,fiction
15985392,8717,124,currently-reading
15985392,30358,100,thriller
15985392,9221,68,default
15985392,7371,54,clancy
15985392,22743,44,owned
15990489,11743,513,fiction
15990489,30574,282,to-read
15990489,15798,129,ireland
15990489,4949,109,book-club
15990489,6750,108,chick-lit
15990489,18867,100,maeve-binchy
15990489,3371,97,audio
15990489,8717,95,currently-reading
15990489,26138,85,romance
15990489,3389,78,audiobook
15990489,3392,72,audiobooks
15990489,8055,70,contemporary
15990969,30574,58866,to-read
15990969,11557,1581,favorites
15990969,21387,1454,new-adult
15993374,30574,23810,to-read
15993374,21387,808,new-adult
15994634,14487,1226,historical-fiction
15994634,11743,595,fiction
15994634,8717,525,currently-reading
15994634,4949,267,book-club
15994634,30574,261,to-read
15994634,11557,223,favorites
15994634,14467,172,historical
15994634,5207,149,books-i-own
15994634,4605,125,biography
16000044,30574,22381,to-read
16000044,11305,1347,fantasy
16000044,11557,672,favorites
16000980,30574,7360,to-read
16000980,8717,381,currently-reading
16000980,26138,325,romance
16001443,30574,2818,to-read
16001443,26138,319,romance
16001443,11557,316,favorites
16001443,10825,289,erotica
16001443,8717,236,currently-reading
16001443,27199,228,series
16001893,30574,5122,to-read
16001893,11557,673,favorites
16001893,21387,461,new-adult
16001893,8076,287,contemporary-romance
16001893,8055,279,contemporary
16001893,27199,248,series
16002136,30574,23176,to-read
16002136,7778,1983,comics
16002136,13561,1262,graphic-novels
16007855,11557,941,favorites
16007855,33114,472,young-adult
16007855,22973,449,paranormal
16007855,2516,384,angels
16007855,26138,356,romance
16007855,11305,341,fantasy
16007855,8717,276,currently-reading
16007855,32989,219,ya
16007855,9277,202,demons
16007855,27199,166,series
16007855,5207,154,books-i-own
16007855,22983,148,paranormal-romance
16029994,30574,1946,to-read
16029994,11557,710,favorites
16029994,26138,697,romance
16029994,21387,403,new-adult
16029994,8055,377,contemporary
16029994,8717,357,currently-reading
16029994,27199,252,series
16029994,8076,227,contemporary-romance
16029994,1642,200,adult
16029994,17213,187,kindle
16031620,30574,1126,to-read
16031620,11557,299,favorites
16031620,22034,186,novels
16031620,2828,109,arabic
16031620,33386,109,أحمد-مراد
16031620,22743,92,owned
16031620,33579,79,الفيل-الازرق
16031679,30574,807,to-read
16031679,8055,156,contemporary
16031679,8076,152,contemporary-romance
16031679,1642,126,adult
16031679,27199,119,series
16031679,8717,107,currently-reading
16031679,21387,102,new-adult
16031679,17213,75,kindle
16031679,26138,67,romance
16031679,28422,64,sports
16033842,30574,18848,to-read
16033842,8717,1418,currently-reading
16033902,8717,188,currently-reading
16033902,26138,180,romance
16033902,9638,75,dnf
16033902,10835,63,erótica
16033902,4542,60,billionaire
16033902,30574,52,to-read
16033906,30574,2655,to-read
16033906,26138,610,romance
16033906,8717,562,currently-reading
16033906,11557,285,favorites
16033906,19519,283,maya-banks
16033906,4055,246,bdsm
16033906,10825,198,erotica
16033906,27199,181,series
16033906,10835,172,erótica
16033906,8076,168,contemporary-romance
16033909,8717,449,currently-reading
16033909,30574,448,to-read
16033909,26138,132,romance
16033909,10817,91,erotic
16033909,2136,75,alpha-male
16033909,17213,63,kindle
16033909,10825,56,erotica
16033909,19519,54,maya-banks
16034964,30574,1543,to-read
16034964,8055,829,contemporary
16034964,8076,397,contemporary-romance
16034964,7668,330,college
16034964,27199,324,series
16034964,6750,277,chick-lit
16034964,26138,259,romance
16034964,21387,210,new-adult
16034964,25149,183,read-in-2013
16041169,30574,2020,to-read
16042305,30574,10385,to-read
16043804,30574,25480,to-read
16043804,11305,1514,fantasy
16044981,30574,21954,to-read
16045078,30574,9970,to-read
16045078,8717,427,currently-reading
16045140,30574,2403,to-read
16045140,11743,402,fiction
16045144,30574,7522,to-read
16045144,20939,1241,mystery
16045144,8717,515,currently-reading
16045144,11743,298,fiction
16045144,20926,253,mysteries
16045855,30574,14115,to-read
16045855,8717,453,currently-reading
16047244,30574,16251,to-read
16052012,30574,7498,to-read
16052012,11305,487,fantasy
16052012,19974,434,middle-grade
16052012,21457,320,newbery
16053316,30574,15967,to-read
16053316,11557,525,favorites
16054217,8717,2357,currently-reading
16054217,11305,2136,fantasy
16054217,11557,852,favorites
16054217,11743,776,fiction
16054217,22973,665,paranormal
16054217,26138,595,romance
16054217,30574,592,to-read
16054217,31745,476,vampires
16054217,27199,418,series
16054217,32623,362,witches
16054217,18886,316,magic
16054808,30574,1206,to-read
16054808,19974,404,middle-grade
16054808,20939,351,mystery
16054808,11743,286,fiction
16054808,6953,281,childrens
16054808,1691,260,adventure
16054808,11557,227,favorites
16054808,33114,190,young-adult
16054808,6857,183,children
16054808,6888,175,children-s
16054808,17124,156,kids
16054811,30574,605,to-read
16054811,8717,217,currently-reading
16054811,11743,174,fiction
16054811,23471,71,philosophy
16054811,22743,70,owned
16054811,14487,58,historical-fiction
16054811,5207,52,books-i-own
16055475,21387,484,new-adult
16055475,26138,389,romance
16055475,11557,342,favorites
16055475,8717,318,currently-reading
16055475,27199,192,series
16055475,30574,187,to-read
16055475,8055,136,contemporary
16055475,17213,96,kindle
16055475,16370,93,jessica-sorensen
16055475,8076,89,contemporary-romance
16055475,33114,85,young-adult
16056408,30574,170119,to-read
16056408,11557,4318,favorites
16056862,30574,8466,to-read
16056862,8717,574,currently-reading
16056862,26138,448,romance
16056862,11557,399,favorites
16056862,8076,264,contemporary-romance
16058610,30574,6712,to-read
16058610,11743,316,fiction
16058610,4949,276,book-club
16061295,30574,10529,to-read
16061295,31617,567,urban-fantasy
16061295,22973,551,paranormal
16061295,11557,393,favorites
16061734,30574,3332,to-read
16061734,11743,325,fiction
16062210,30574,19106,to-read
16062211,30574,23033,to-read
16062211,26138,752,romance
16065004,30574,38424,to-read
16065004,11305,2832,fantasy
16065004,8717,1524,currently-reading
16065538,30574,3165,to-read
16065538,30358,214,thriller
16065538,8717,155,currently-reading
16065538,11743,152,fiction
16065538,16130,145,james-rollins
16066586,30574,544,to-read
16066586,11557,167,favorites
16066586,5207,143,books-i-own
16066586,33114,121,young-adult
16066586,20939,89,mystery
16066586,22743,73,owned
16066586,32989,68,ya
16066586,30358,66,thriller
16066586,32234,55,wattpad
16066586,11743,53,fiction
16066586,8717,49,currently-reading
16068780,33114,676,young-adult
16068780,11305,578,fantasy
16068780,10064,537,dystopian
16068780,30574,417,to-read
16068780,11557,395,favorites
16068780,26138,356,romance
16068780,10059,346,dystopia
16068780,32989,328,ya
16068780,27199,166,series
16068780,5207,163,books-i-own
16068905,30574,23629,to-read
16068905,11557,13021,favorites
16068905,33114,7086,young-adult
16068905,32989,4114,ya
16068905,8055,4093,contemporary
16068905,26138,3592,romance
16068905,5207,2824,books-i-own
16068905,11743,2150,fiction
16069030,30574,119917,to-read
16069030,11305,3682,fantasy
16070018,30574,13442,to-read
16070018,11557,861,favorites
16070018,8717,507,currently-reading
16070143,30574,5238,to-read
16070143,11305,456,fantasy
16070143,33114,405,young-adult
16070143,5207,286,books-i-own
16070143,26138,232,romance
16070143,22973,201,paranormal
16070521,30574,3020,to-read
16070521,26138,882,romance
16070521,8717,576,currently-reading
16070521,11557,529,favorites
16070521,8076,349,contemporary-romance
16070521,17213,340,kindle
16070521,8055,334,contemporary
16070521,27199,284,series
16070521,21387,201,new-adult
16070903,30574,9097,to-read
16070903,11557,2772,favorites
16070903,26138,1833,romance
16070903,8717,1089,currently-reading
16070903,8055,724,contemporary
16070903,27199,514,series
16071701,30574,2066,to-read
16071701,8717,756,currently-reading
16071701,11743,453,fiction
16071701,20939,352,mystery
16071701,15048,315,humor
16071736,30574,3037,to-read
16071736,8717,363,currently-reading
16071736,11743,314,fiction
16071745,30574,3382,to-read
16071745,8717,1608,currently-reading
16071745,11743,708,fiction
16071745,6750,407,chick-lit
16071748,31617,982,urban-fantasy
16071748,11557,184,favorites
16071748,11743,136,fiction
16071748,18886,122,magic
16071748,21024,121,mythology
16071748,22973,113,paranormal
16071748,3389,103,audiobook
16071748,27199,97,series
16071748,3392,91,audiobooks
16071748,31745,83,vampires
16071764,30574,132225,to-read
16071764,8717,10078,currently-reading
16071767,30574,8398,to-read
16071767,8717,395,currently-reading
16074748,8717,238,currently-reading
16074748,30574,104,to-read
16074748,9769,82,dork-diaries
16074748,25438,27,realistic-fiction
16074748,11557,25,favorites
16074748,19974,25,middle-grade
16074748,6857,23,children
16074748,5207,21,books-i-own
16074758,30574,30360,to-read
16076787,30574,9028,to-read
16076787,8717,581,currently-reading
16077150,30574,9016,to-read
16077150,8717,272,currently-reading
16077150,11743,238,fiction
16079228,8717,1074,currently-reading
16079228,30574,591,to-read
16079228,26138,326,romance
16079228,8076,133,contemporary-romance
16079228,17213,115,kindle
16079228,9638,80,dnf
16081202,33114,515,young-adult
16081202,8055,448,contemporary
16081202,26138,328,romance
16081202,32989,254,ya
16081202,11557,233,favorites
16081202,30574,188,to-read
16081202,8717,183,currently-reading
16081202,5207,102,books-i-own
16081202,25150,102,read-in-2014
16081202,25987,99,road-trip
16081272,30574,91658,to-read
16081272,11557,3851,favorites
16081754,30574,2759,to-read
16081754,11557,439,favorites
16081754,26138,402,romance
16081754,21387,370,new-adult
16081754,33114,201,young-adult
16081754,8055,187,contemporary
16081754,27199,185,series
16081961,30574,52787,to-read
16081961,8717,5826,currently-reading
16084702,30574,1155,to-read
16084702,8717,49,currently-reading
16085481,30574,46887,to-read
16085481,8717,3347,currently-reading
16085517,8717,722,currently-reading
16085517,11743,543,fiction
16085517,14487,420,historical-fiction
16085517,30574,415,to-read
16085517,4949,135,book-club
16085517,15798,106,ireland
16090636,30574,915,to-read
16090636,26138,523,romance
16090636,11557,519,favorites
16090636,8717,511,currently-reading
16090636,8076,241,contemporary-romance
16090636,27199,211,series
16090636,8055,187,contemporary
16090636,17455,142,kristen-proby
16090636,17213,133,kindle
16090636,10825,119,erotica
16090981,30574,17234,to-read
16090981,11557,1151,favorites
16093188,26138,375,romance
16093188,11557,340,favorites
16093188,21387,198,new-adult
16093188,27199,178,series
16093188,8717,152,currently-reading
16093188,8076,148,contemporary-romance
16093188,8055,105,contemporary
16093188,10825,95,erotica
16093188,17213,91,kindle
16093188,18800,85,m-leighton
16093188,25149,82,read-in-2013
16093188,3786,77,bad-boys
16096514,30574,16044,to-read
16096514,11557,558,favorites
16096824,30574,188981,to-read
16096824,11305,8190,fantasy
16096824,11557,7847,favorites
16096824,8717,6786,currently-reading
16096873,30574,6524,to-read
16096873,14917,421,house-of-night
16096873,31745,363,vampires
16096873,33114,339,young-adult
16096873,11305,255,fantasy
16099159,30574,894,to-read
16099159,26138,466,romance
16099159,11557,342,favorites
16099159,10825,270,erotica
16099159,4055,194,bdsm
16099159,27199,185,series
16099159,8076,112,contemporary-romance
16099159,10824,97,erotic-romance
16099180,30574,28086,to-read
16099180,8717,665,currently-reading
16099189,14487,736,historical-fiction
16099189,8717,450,currently-reading
16099189,11743,331,fiction
16099189,30574,290,to-read
16099189,20939,239,mystery
16099189,15924,139,italy
16099189,14467,111,historical
16099189,4949,89,book-club
16099189,32917,89,wwii
16101018,30574,19144,to-read
16101018,23605,1561,picture-books
16101126,30574,39403,to-read
16101128,30574,271738,to-read
16101128,8717,12792,currently-reading
16102004,30574,2428,to-read
16102004,26138,1795,romance
16102004,8717,1547,currently-reading
16102004,11557,1491,favorites
16102004,10825,614,erotica
16102004,8055,580,contemporary
16102004,8076,500,contemporary-romance
16102004,1642,417,adult
16102004,21387,408,new-adult
16102004,27199,403,series
16102880,30574,15943,to-read
16109563,30574,2439,to-read
16109563,11557,1013,favorites
16109563,26138,570,romance
16109563,4508,460,bikers
16109563,8717,360,currently-reading
16109563,19549,328,mc
16109563,8922,256,dark
16109563,27199,249,series
16109563,8055,249,contemporary
16109563,4503,225,biker
16109563,8076,222,contemporary-romance
16113737,30574,6403,to-read
16113737,8717,1634,currently-reading
16113737,21689,1227,non-fiction
16113737,21773,496,nonfiction
16113737,19733,375,memoir
16113737,3586,308,autism
16113791,30574,8358,to-read
16113791,11557,1939,favorites
16113791,21387,1540,new-adult
16113791,26138,1406,romance
16113791,8717,861,currently-reading
16113791,8055,554,contemporary
16114861,30574,12785,to-read
16114861,11557,742,favorites
16114862,30574,212,to-read
16114862,19549,181,mc
16114862,8922,99,dark
16114862,11557,93,favorites
16114862,4508,86,bikers
16114862,8055,85,contemporary
16114862,3786,68,bad-boys
16114862,20527,64,motorcycle-club
16114862,19553,61,mc-books
16114862,26138,53,romance
16114862,18859,53,madeline-sheehan
16115612,30574,2193,to-read
16115612,4949,1346,book-club
16115612,14487,1016,historical-fiction
16115612,5207,489,books-i-own
16115612,22743,442,owned
16115612,8055,378,contemporary
16115612,17213,298,kindle
16116760,30574,11289,to-read
16116760,8717,1933,currently-reading
16117182,30574,7505,to-read
16117182,8717,856,currently-reading
16117506,26138,986,romance
16117506,11557,870,favorites
16117506,8717,549,currently-reading
16117506,30574,433,to-read
16117506,10825,319,erotica
16117506,8055,297,contemporary
16117506,27199,279,series
16117506,8076,279,contemporary-romance
16117506,1642,211,adult
16117506,21387,189,new-adult
16117506,7216,161,christina-lauren
16117804,30574,9828,to-read
16117804,26138,499,romance
16117804,8717,435,currently-reading
16117804,11557,368,favorites
16119079,30574,24821,to-read
16120760,30574,32409,to-read
16120760,8717,1189,currently-reading
16122034,30574,1795,to-read
16122034,21387,1212,new-adult
16122034,26138,804,romance
16122034,8055,433,contemporary
16122034,8717,243,currently-reading
16122034,8076,196,contemporary-romance
16122034,12598,168,friends-to-lovers
16122163,30574,14803,to-read
