book_id,authors,original_publication_year,original_title,language_code,tags,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
12468,Norman Mailer,1979.0,The Executioner's Song,eng,"['currently-reading', 'to-read', 'non-fiction', 'true-crime', 'fiction', 'pulitzer', 'nonfiction', 'favorites', 'crime', 'pulitzer-prize', 'biography']",244,677,2693,5730,5825,https://images.gr-assets.com/books/1325755176m/12468.jpg,https://images.gr-assets.com/books/1325755176s/12468.jpg
15755201,Robert Crais,2013.0,Suspect,eng,"['to-read', 'mystery', 'currently-reading']",168,458,2735,7120,6512,https://images.gr-assets.com/books/1345131356m/15755201.jpg,https://images.gr-assets.com/books/1345131356s/15755201.jpg
11359,Toni Morrison,1981.0,Tar Baby,en-CA,"['to-read', 'fiction']",201,716,3690,5618,4377,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
837501,William Pène du Bois,1947.0,The Twenty-One Balloons,en-US,"['to-read', 'fiction', 'childrens', 'favorites', 'fantasy', 'currently-reading', 'classics', 'adventure', 'children', 'young-adult', 'children-s-books']",353,1066,4120,6324,6651,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13093001,John Sandford,2012.0,Stolen Prey,eng,"['to-read', 'currently-reading', 'mystery', 'john-sandford']",97,322,2664,6887,6346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
840,Donald A. Norman,1988.0,The Psychology of Everyday Things,en-US,"['to-read', 'currently-reading', 'design']",88,483,2327,6020,6284,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
227658,Margaret Peterson Haddix,1995.0,Running Out of Time,eng,"['to-read', 'young-adult', 'favorites', 'fiction']",224,1002,4639,7603,6858,https://images.gr-assets.com/books/1408913584m/227658.jpg,https://images.gr-assets.com/books/1408913584s/227658.jpg
392431,Cathy Glass,2007.0,Damaged,,"['to-read', 'non-fiction', 'currently-reading', 'cathy-glass']",133,402,2199,4233,5942,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
24937499,Robert Dugoni,2015.0,"Her Final Breath (Tracy Crosswhite, #2)",eng,"['to-read', 'currently-reading', 'mystery']",101,303,2186,7401,7828,https://images.gr-assets.com/books/1430746517m/24937499.jpg,https://images.gr-assets.com/books/1430746517s/24937499.jpg
129616,Judith McNaught,1988.0,Something Wonderful,eng,"['to-read', 'historical-romance', 'favorites', 'historical', 'romance', 'judith-mcnaught', 'currently-reading', 'regency']",120,464,2671,6877,10797,https://images.gr-assets.com/books/1435634530m/129616.jpg,https://images.gr-assets.com/books/1435634530s/129616.jpg
2003767,Nora Roberts,2008.0,Tribute,eng,"['to-read', 'nora-roberts', 'romance', 'currently-reading', 'romantic-suspense', 'fiction', 'mystery', 'contemporary-romance']",175,981,5464,7694,6221,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
46012,Debbie Macomber,2001.0,16 Lighthouse Road,eng,"['to-read', 'currently-reading', 'romance', 'debbie-macomber']",222,617,3654,6444,6993,https://images.gr-assets.com/books/1388881732m/46012.jpg,https://images.gr-assets.com/books/1388881732s/46012.jpg
86172,Tom Wolfe,1998.0,A Man in Full,,"['to-read', 'fiction', 'currently-reading']",265,945,3480,5407,3468,https://images.gr-assets.com/books/1320472513m/86172.jpg,https://images.gr-assets.com/books/1320472513s/86172.jpg
42631,Joanna Weaver,2000.0,Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,en-US,"['currently-reading', 'to-read', 'christian', 'non-fiction', 'spiritual', 'christianity', 'faith', 'christian-living', 'nonfiction']",149,469,2232,4284,5704,https://images.gr-assets.com/books/1341472478m/42631.jpg,https://images.gr-assets.com/books/1341472478s/42631.jpg
7636774,Laura Lippman,2010.0,I'd Know You Anywhere,en-US,"['to-read', 'mystery', 'fiction']",329,1759,6903,6453,2143,https://images.gr-assets.com/books/1277582483m/7636774.jpg,https://images.gr-assets.com/books/1277582483s/7636774.jpg
18166936,Leslye Walton,2014.0,The Strange and Beautiful Sorrows of Ava Lavender,eng,"['to-read', 'favorites']",388,1066,3384,7410,9312,https://images.gr-assets.com/books/1397110326m/18166936.jpg,https://images.gr-assets.com/books/1397110326s/18166936.jpg
17349163,Joanna Trollope,2013.0,Sense & Sensibility,eng,['to-read'],824,1443,3346,3651,3115,https://images.gr-assets.com/books/1363291870m/17349163.jpg,https://images.gr-assets.com/books/1363291870s/17349163.jpg
12171769,Jen Hatmaker,2011.0,7: An Experimental Mutiny Against Excess,eng,"['to-read', 'currently-reading']",335,681,2206,4671,6432,https://images.gr-assets.com/books/1328764395m/12171769.jpg,https://images.gr-assets.com/books/1328764395s/12171769.jpg
7307503,Nalini Singh,2011.0,"Archangel's Consort (Guild Hunter, #3)",en-US,"['to-read', 'angels', 'paranormal-romance', 'paranormal', 'urban-fantasy', 'romance', 'favorites', 'vampires', 'fantasy', 'currently-reading']",191,803,4428,10024,13673,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
264778,Anna Lee Waldo,1978.0,Sacajawea,eng,"['to-read', 'historical-fiction']",122,396,2290,4345,6628,https://images.gr-assets.com/books/1315509057m/264778.jpg,https://images.gr-assets.com/books/1315509057s/264778.jpg
1722717,Gemma Malley,2007.0,The Declaration,,['to-read'],544,1631,5419,6926,4754,https://images.gr-assets.com/books/1317067021m/1722717.jpg,https://images.gr-assets.com/books/1317067021s/1722717.jpg
18687079,"Gene Luen Yang, Michael Dante DiMartino, Bryan Konietzko, Gurihiru",2014.0,"Avatar: The Last Airbender: The Rift, Part 1",eng,"['to-read', 'graphic-novels', 'comics']",210,311,1356,2669,6127,https://images.gr-assets.com/books/1382378982m/18687079.jpg,https://images.gr-assets.com/books/1382378982s/18687079.jpg
12374,Richard Ford,1995.0,Independence Day,eng,"['to-read', 'fiction', 'currently-reading', 'pulitzer', 'pulitzer-prize']",387,961,2714,4849,3966,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2336803,Brad Thor,2008.0,The Last Patriot,eng,"['to-read', 'currently-reading', 'brad-thor', 'fiction', 'thriller']",132,390,2304,5567,5713,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
214856,Obert Skye,2005.0,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",,"['to-read', 'fantasy']",709,1729,4896,5469,5241,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18228202,Francine Rivers,2014.0,Bridge to Haven,eng,"['currently-reading', 'to-read', 'christian-fiction', 'christian', 'favorites', 'fiction', 'historical-fiction', 'romance', 'francine-rivers']",337,601,2356,4149,5434,https://images.gr-assets.com/books/1376078910m/18228202.jpg,https://images.gr-assets.com/books/1376078910s/18228202.jpg
16071736,J. Courtney Sullivan,2013.0,The Engagements,eng,"['to-read', 'currently-reading', 'fiction']",420,1388,4828,5964,2607,https://images.gr-assets.com/books/1361254904m/16071736.jpg,https://images.gr-assets.com/books/1361254904s/16071736.jpg
13168,Beverly Cleary,1970.0,Runaway Ralph,,"['to-read', 'childrens', 'children', 'children-s-books', 'children-s', 'fantasy', 'childhood', 'currently-reading', 'young-adult', 'animals']",159,745,4874,6149,5931,https://images.gr-assets.com/books/1327883411m/13168.jpg,https://images.gr-assets.com/books/1327883411s/13168.jpg
13640229,Kristen Ashley,2012.0,Creed,eng,"['to-read', 'favorites', 'kristen-ashley', 'romance', 'currently-reading']",381,1125,4594,9929,12900,https://images.gr-assets.com/books/1347468402m/13640229.jpg,https://images.gr-assets.com/books/1347468402s/13640229.jpg
2142,Ted Dekker,2002.0,Blink,,"['to-read', 'currently-reading', 'christian-fiction', 'suspense', 'fiction']",143,482,2445,4810,6177,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
27213121,Daniel Silva,2016.0,The Black Widow,eng,"['currently-reading', 'to-read', 'fiction', 'thriller', 'daniel-silva', 'espionage', 'mystery']",163,364,1722,6044,8682,https://images.gr-assets.com/books/1460313822m/27213121.jpg,https://images.gr-assets.com/books/1460313822s/27213121.jpg
434764,Stephen E. Robinson,1992.0,Believing Christ: The Parable of the Bicycle and Other Good News,eng,"['to-read', 'religious', 'currently-reading', 'lds', 'religion', 'non-fiction']",164,220,1010,3223,8731,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
10586539,Amanda Hocking,2012.0,Wake (Watersong #1),en-US,"['to-read', 'young-adult', 'fantasy', 'mermaids', 'paranormal', 'books-i-own', 'favorites', 'ya', 'romance', 'series', 'mythology']",632,1890,5704,6400,5336,https://images.gr-assets.com/books/1344231690m/10586539.jpg,https://images.gr-assets.com/books/1344231690s/10586539.jpg
25316313,Loreth Anne White,2015.0,A Dark Lure,en-US,"['to-read', 'currently-reading']",186,484,2060,4588,5337,https://images.gr-assets.com/books/1430780443m/25316313.jpg,https://images.gr-assets.com/books/1430780443s/25316313.jpg
17994,Simon Singh,1999.0,"The Code Book. How to Make It, Break It, Hack It, Crack It",eng,"['to-read', 'non-fiction', 'currently-reading', 'history']",85,290,1889,6053,7048,https://images.gr-assets.com/books/1403181687m/17994.jpg,https://images.gr-assets.com/books/1403181687s/17994.jpg
67513,Karen Chance,2006.0,Touch the Dark,eng,"['to-read', 'urban-fantasy', 'vampires', 'paranormal', 'fantasy', 'favorites', 'paranormal-romance']",1232,2621,7437,9074,7913,https://images.gr-assets.com/books/1307391100m/67513.jpg,https://images.gr-assets.com/books/1307391100s/67513.jpg
11286,Dan Simmons,1989.0,Carrion Comfort,eng,"['to-read', 'horror', 'currently-reading']",395,934,3401,5236,4828,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9858714,Lori Brighton,2010.0,The Mind Readers,eng,"['to-read', 'currently-reading', 'kindle']",503,1392,4426,5577,4669,https://images.gr-assets.com/books/1291820285m/9858714.jpg,https://images.gr-assets.com/books/1291820285s/9858714.jpg
815150,Karen Marie Moning,2000.0,The Highlander's Touch ,eng,"['to-read', 'romance', 'time-travel', 'paranormal-romance', 'historical-romance', 'paranormal', 'fantasy', 'historical', 'karen-marie-moning', 'highlander', 'favorites', 'currently-reading']",178,827,4756,9010,10627,https://images.gr-assets.com/books/1257330461m/815150.jpg,https://images.gr-assets.com/books/1257330461s/815150.jpg
13331199,Deb Perelman,2012.0,The Smitten Kitchen Cookbook,,"['to-read', 'cookbooks']",553,654,2326,5166,7583,https://images.gr-assets.com/books/1336228481m/13331199.jpg,https://images.gr-assets.com/books/1336228481s/13331199.jpg
353342,Avi,2002.0,Crispin: The Cross of Lead,eng,"['to-read', 'historical-fiction', 'young-adult', 'newbery', 'fiction', 'historical']",866,1836,5728,6524,4161,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
76667,Piers Anthony,1986.0,Wielding a Red Sword,en-US,"['to-read', 'fantasy', 'fiction', 'owned', 'piers-anthony', 'default']",136,852,4305,6066,5274,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18461986,Kylie Scott,2015.0,Deep,eng,"['romance', 'favorites', 'currently-reading', 'contemporary', 'contemporary-romance', 'series', 'music', 'rock-star', 'read-in-2015', 'rock-stars']",261,1124,5168,10658,10796,https://images.gr-assets.com/books/1397676461m/18461986.jpg,https://images.gr-assets.com/books/1397676461s/18461986.jpg
79006,Jeffrey Archer,1993.0,Honour Among Thieves,,"['to-read', 'fiction', 'currently-reading', 'jeffrey-archer', 'thriller', 'default', 'owned', 'favorites']",121,600,3955,5553,3107,https://images.gr-assets.com/books/1316131242m/79006.jpg,https://images.gr-assets.com/books/1316131242s/79006.jpg
7657484,"J. Michael Straczynski, Shane Davis, Sandra Hope, Barbara Ciardo, Rob Leigh",2010.0,"Superman: Earth One, Volume 1",eng,"['to-read', 'comics', 'graphic-novels']",410,945,3119,4411,4808,https://images.gr-assets.com/books/1320538241m/7657484.jpg,https://images.gr-assets.com/books/1320538241s/7657484.jpg
11106458,Cassandra Clare,2011.0,The Mortal Instrument Series: City of Bones / City of Ashes / City of Glass / City of Fallen Angels,eng,"['to-read', 'currently-reading', 'favorites']",142,221,940,2851,10320,https://images.gr-assets.com/books/1313073526m/11106458.jpg,https://images.gr-assets.com/books/1313073526s/11106458.jpg
609035,"John Foxe, W. Grinton Berry",1563.0,Foxe's Book of Martyrs,en-CA,"['currently-reading', 'christian', 'biography', 'non-fiction', 'classics', 'christianity', 'religion', 'church-history', 'nonfiction', 'owned']",194,493,2106,3784,7004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
60223,Rachel Gibson,2003.0,See Jane Score,eng,"['to-read', 'romance', 'contemporary-romance', 'contemporary', 'sports', 'favorites', 'chick-lit', 'sports-romance', 'rachel-gibson']",200,835,4391,8442,7940,https://images.gr-assets.com/books/1330265531m/60223.jpg,https://images.gr-assets.com/books/1330265531s/60223.jpg
17174,Michael Dorris,1987.0,A Yellow Raft in Blue Water: A Novel,en-US,"['to-read', 'fiction']",312,942,3709,5627,4199,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6294549,Seanan McGuire,2009.0,Rosemary and Rue,en-US,"['to-read', 'urban-fantasy', 'fantasy']",758,1719,6233,8296,6032,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
64401,Robert Lynn Asprin,1978.0,Another Fine Myth,en-US,"['to-read', 'fantasy', 'humor']",174,728,3856,6853,6437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9279734,Elizabeth Reyes,2010.0,Forever Mine ,en-GB,"['to-read', 'currently-reading', 'romance', 'young-adult', 'kindle']",631,1440,5223,7815,7274,https://images.gr-assets.com/books/1327166807m/9279734.jpg,https://images.gr-assets.com/books/1327166807s/9279734.jpg
6617185,"Simon Kuper, Stefan Szymanski",2009.0,"Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport",en-US,"['to-read', 'sports', 'non-fiction', 'currently-reading']",278,586,2796,4406,3758,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4499214,Catherine Fisher,2000.0,Sapphique,eng,"['to-read', 'fantasy', 'young-adult', 'dystopian', 'ya', 'dystopia', 'favorites', 'science-fiction', 'sci-fi', 'series', 'steampunk', 'books-i-own']",475,1717,5784,6838,4834,https://images.gr-assets.com/books/1327885488m/4499214.jpg,https://images.gr-assets.com/books/1327885488s/4499214.jpg
127451,Lurlene McDaniel,1995.0,"Don't Die, My Love",,['to-read'],304,681,2795,3784,6819,https://images.gr-assets.com/books/1320416427m/127451.jpg,https://images.gr-assets.com/books/1320416427s/127451.jpg
40482,Tess Gerritsen,1996.0,Harvest ,eng,"['to-read', 'mystery', 'tess-gerritsen', 'thriller', 'currently-reading', 'fiction', 'crime']",84,463,3246,6280,5831,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1587362,Mark Bittman,2007.0,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,eng,"['to-read', 'cookbooks']",416,524,2113,3916,5403,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
20801166,Sandy   Hall,2014.0,A Little Something Different,eng,"['to-read', 'romance', 'contemporary', 'young-adult', 'currently-reading', 'favorites', 'books-i-own', 'ya']",733,1571,4722,5545,4148,https://images.gr-assets.com/books/1396394307m/20801166.jpg,https://images.gr-assets.com/books/1396394307s/20801166.jpg
17349222,Ann Patchett,2011.0,This Is the Story of a Happy Marriage,eng,"['to-read', 'currently-reading']",241,633,2731,6347,5238,https://images.gr-assets.com/books/1375215541m/17349222.jpg,https://images.gr-assets.com/books/1375215541s/17349222.jpg
7278837,Jeff Kinney,2009.0,Diary of a Wimpy Kid: #1-4,en-US,"['to-read', 'currently-reading']",249,296,1053,2022,7353,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7853137,John Verdon,2010.0,Think of a Number,eng,"['to-read', 'currently-reading', 'mystery', 'fiction']",304,1106,4490,7171,4571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
22151696,Lang Leav,2014.0,Lullabies,eng,"['to-read', 'poetry', 'currently-reading']",582,893,2413,4236,6639,https://images.gr-assets.com/books/1404192714m/22151696.jpg,https://images.gr-assets.com/books/1404192714s/22151696.jpg
114203,Nora Roberts,2003.0,Birthright,eng,"['to-read', 'nora-roberts', 'romance', 'currently-reading', 'romantic-suspense']",166,876,4932,7596,6933,https://images.gr-assets.com/books/1309282307m/114203.jpg,https://images.gr-assets.com/books/1309282307s/114203.jpg
434535,James L. Ferrell,2004.0,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,eng,"['to-read', 'religious', 'lds', 'favorites']",144,325,1324,3252,7483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
64895,Mark Kurlansky,1988.0,Cod: A Biography of the Fish that Changed the World,eng,"['to-read', 'history', 'non-fiction', 'currently-reading']",197,627,3465,5958,4131,https://images.gr-assets.com/books/1356452461m/64895.jpg,https://images.gr-assets.com/books/1356452461s/64895.jpg
8167094,Brian Greene,2011.0,The Hidden Reality: Parallel Universes and the Search for the Deep Laws of the Cosmos,eng,"['non-fiction', 'to-read', 'physics', 'nonfiction', 'cosmology', 'astronomy', 'philosophy', 'currently-reading']",263,515,2415,4987,4851,https://images.gr-assets.com/books/1320431300m/8167094.jpg,https://images.gr-assets.com/books/1320431300s/8167094.jpg
38723,"Betty Friedan, Anna Quindlen",1963.0,The Feminine Mystique,eng,"['to-read', 'feminism', 'non-fiction', 'currently-reading']",283,1001,4182,6432,4557,https://images.gr-assets.com/books/1479777578m/38723.jpg,https://images.gr-assets.com/books/1479777578s/38723.jpg
48862,"Graham Greene, J.M. Coetzee",1938.0,Brighton Rock,eng,"['to-read', 'fiction', 'currently-reading', 'classics']",295,1208,4767,6561,3509,https://images.gr-assets.com/books/1337363402m/48862.jpg,https://images.gr-assets.com/books/1337363402s/48862.jpg
12415695,عبدالله المغلوث,2011.0,كخه يا بابا,ara,"['to-read', 'currently-reading']",692,1285,3069,3562,4002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6452760,"Greg Mortenson, Khaled Hosseini",2009.0,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan",eng,"['to-read', 'non-fiction', 'nonfiction', 'education', 'memoir', 'afghanistan']",430,907,3490,5407,4507,https://images.gr-assets.com/books/1260845553m/6452760.jpg,https://images.gr-assets.com/books/1260845553s/6452760.jpg
3009435,Toni Morrison,2008.0,A Mercy,en-US,"['to-read', 'fiction', 'historical-fiction', 'african-american']",494,1493,4653,5926,3538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
825,Neal Stephenson,1988.0,Zodiac,eng,"['to-read', 'fiction', 'science-fiction', 'currently-reading', 'sci-fi']",118,920,4989,6026,2750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
23675858,A.G. Riddle,2014.0,Departure,eng,"['to-read', 'currently-reading']",254,880,3201,4847,3162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9799572,Kristen Ashley,2010.0,"Rock Chick Redemption (Rock Chick, #3)",en-GB,"['to-read', 'favorites', 'romance', 'kristen-ashley', 'contemporary-romance', 'contemporary']",110,324,2717,9326,15838,https://images.gr-assets.com/books/1409609236m/9799572.jpg,https://images.gr-assets.com/books/1409609236s/9799572.jpg
16335,Agatha Christie,1928.0,The Mystery of the Blue Train,eng,"['mystery', 'agatha-christie', 'currently-reading', 'crime', 'fiction', 'to-read', 'mysteries', 'owned', 'classics', 'detective']",142,1142,6739,8463,4609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
10808006,"James Patterson, Maxine Paetro",2011.0,Private:  #1 Suspect,eng,"['james-patterson', 'to-read', 'currently-reading', 'mystery', 'fiction', 'thriller', 'patterson', 'default', 'series', 'crime', 'private']",161,684,3993,6623,4948,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
14295,George Saunders,2000.0,Pastoralia,eng,"['to-read', 'short-stories', 'fiction', 'currently-reading']",143,473,2277,5621,5205,https://images.gr-assets.com/books/1348067120m/14295.jpg,https://images.gr-assets.com/books/1348067120s/14295.jpg
13523061,Meg Jay,2012.0,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,,"['to-read', 'non-fiction', 'self-help', 'nonfiction', 'currently-reading', 'psychology', 'favorites']",168,640,2691,5808,6210,https://images.gr-assets.com/books/1334798998m/13523061.jpg,https://images.gr-assets.com/books/1334798998s/13523061.jpg
1085771,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2007.0,The Walking Dead V 7,eng,"['graphic-novels', 'horror', 'comics', 'cómics', 'graphic-novel', 'fiction', 'the-walking-dead']",54,310,2546,6516,8134,https://images.gr-assets.com/books/1289097173m/1085771.jpg,https://images.gr-assets.com/books/1289097173s/1085771.jpg
291364,H.A. Rey,1952.0,Curious George Rides a Bike,,"['to-read', 'picture-books', 'childrens', 'children-s-books', 'children', 'children-s', 'kids', 'fiction']",181,563,2859,3854,8212,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
175319,Robert A. Heinlein,1958.0,Methuselah's Children,en-US,"['to-read', 'science-fiction', 'sci-fi']",130,649,3799,6231,5186,https://images.gr-assets.com/books/1253209003m/175319.jpg,https://images.gr-assets.com/books/1253209003s/175319.jpg
12663646,Lauren Oliver,2011.0,Hana,eng,"['to-read', 'dystopian', 'dystopia', 'ya', 'young-adult']",286,1918,7603,7063,4487,https://images.gr-assets.com/books/1324106918m/12663646.jpg,https://images.gr-assets.com/books/1324106918s/12663646.jpg
102955,"Garth Ennis, Steve Dillon, John McCrea",2000.0,"Preacher, Volume 8: All Hell's a-Coming",eng,"['to-read', 'comics', 'graphic-novels', 'graphic-novel']",160,387,1738,4431,7798,https://images.gr-assets.com/books/1309916812m/102955.jpg,https://images.gr-assets.com/books/1309916812s/102955.jpg
6356190,"Stephen King, Michael Whelan",2008.0,The Little Sisters of Eluria,eng,['to-read'],140,431,2336,4454,7040,https://images.gr-assets.com/books/1328794822m/6356190.jpg,https://images.gr-assets.com/books/1328794822s/6356190.jpg
773480,"Stan Berenstain, Jan Berenstain",1968.0,"Inside, Outside, Upside Down",eng,"['to-read', 'picture-books', 'children-s-books', 'children', 'kids-books']",230,744,3161,3680,7369,https://images.gr-assets.com/books/1428895593m/773480.jpg,https://images.gr-assets.com/books/1428895593s/773480.jpg
6574542,Robert Crais,2010.0,The First Rule,en-US,"['to-read', 'mystery', 'currently-reading', 'robert-crais', 'fiction', 'thriller', 'crime']",65,279,2426,6481,6359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
483445,David Colbert,2001.0,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",eng,['to-read'],329,1125,3766,3593,6332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
825377,Peter H. Reynolds,2003.0,The Dot,en-US,"['to-read', 'picture-books']",529,700,2316,4310,9811,https://images.gr-assets.com/books/1363702319m/825377.jpg,https://images.gr-assets.com/books/1363702319s/825377.jpg
6407514,Shannon Hale,2009.0,Forest Born,en-US,"['to-read', 'fantasy', 'young-adult', 'favorites']",156,917,4782,8053,7335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
